location,time,vehicle_count
Location_2644,2025-04-15 07:00,174
Location_2645,2025-04-15 07:00,294
Location_2646,2025-04-15 07:00,144
Location_2647,2025-04-15 07:00,114
Location_2648,2025-04-15 07:00,181
Location_2649,2025-04-15 07:00,276
Location_2650,2025-04-15 07:00,134
Location_2651,2025-04-15 07:00,72
Location_2652,2025-04-15 07:00,210
Location_2653,2025-04-15 07:00,162
Location_2654,2025-04-15 07:00,136
Location_2655,2025-04-15 07:00,247
Location_2656,2025-04-15 07:00,238
Location_2657,2025-04-15 07:00,53
Location_2658,2025-04-15 07:00,292
Location_2659,2025-04-15 07:00,225
Location_2660,2025-04-15 07:00,128
Location_2661,2025-04-15 07:00,87
Location_2662,2025-04-15 07:00,277
Location_2663,2025-04-15 07:00,289
Location_2664,2025-04-15 07:00,166
Location_2665,2025-04-15 07:00,255
Location_2666,2025-04-15 07:00,236
Location_2667,2025-04-15 07:00,56
Location_2668,2025-04-15 07:00,115
Location_2669,2025-04-15 07:00,269
Location_2670,2025-04-15 07:00,219
Location_2671,2025-04-15 07:00,262
Location_2672,2025-04-15 07:00,233
Location_2673,2025-04-15 07:00,215
Location_2674,2025-04-15 07:00,111
Location_2675,2025-04-15 07:00,113
Location_2676,2025-04-15 07:00,225
Location_2677,2025-04-15 07:00,152
Location_2678,2025-04-15 07:00,241
Location_2679,2025-04-15 07:00,133
Location_2680,2025-04-15 07:00,265
Location_2681,2025-04-15 07:00,253
Location_2682,2025-04-15 07:00,250
Location_2683,2025-04-15 07:00,193
Location_2684,2025-04-15 07:00,235
Location_2685,2025-04-15 07:00,131
Location_2686,2025-04-15 07:00,105
Location_2687,2025-04-15 07:00,171
Location_2688,2025-04-15 07:00,80
Location_2689,2025-04-15 07:00,213
Location_2690,2025-04-15 07:00,276
Location_2691,2025-04-15 07:00,229
Location_2692,2025-04-15 07:00,115
Location_2693,2025-04-15 07:00,141
Location_2694,2025-04-15 07:00,285
Location_2695,2025-04-15 07:00,288
Location_2696,2025-04-15 07:00,259
Location_2697,2025-04-15 07:00,76
Location_2698,2025-04-15 07:00,247
Location_2699,2025-04-15 07:00,66
Location_2700,2025-04-15 07:00,140
Location_2701,2025-04-15 07:00,102
Location_2702,2025-04-15 07:00,236
Location_2703,2025-04-15 07:00,214
Location_2704,2025-04-15 07:00,144
Location_2705,2025-04-15 07:00,167
Location_2706,2025-04-15 07:00,124
Location_2707,2025-04-15 07:00,232
Location_2708,2025-04-15 07:00,91
Location_2709,2025-04-15 07:00,154
Location_2710,2025-04-15 07:00,166
Location_2711,2025-04-15 07:00,118
Location_2712,2025-04-15 07:00,273
Location_2713,2025-04-15 07:00,164
Location_2714,2025-04-15 07:00,103
Location_2715,2025-04-15 07:00,181
Location_2716,2025-04-15 07:00,275
Location_2717,2025-04-15 07:00,198
Location_2718,2025-04-15 07:00,210
Location_2719,2025-04-15 07:00,202
Location_2720,2025-04-15 07:00,296
Location_2721,2025-04-15 07:00,171
Location_2722,2025-04-15 07:00,160
Location_2723,2025-04-15 07:00,110
Location_2724,2025-04-15 07:00,148
Location_2725,2025-04-15 07:00,283
Location_2726,2025-04-15 07:00,89
Location_2727,2025-04-15 07:00,269
Location_2728,2025-04-15 07:00,241
Location_2729,2025-04-15 07:00,223
Location_2730,2025-04-15 07:00,108
Location_2731,2025-04-15 07:00,135
Location_2732,2025-04-15 07:00,152
Location_2733,2025-04-15 07:00,300
Location_2734,2025-04-15 07:00,172
Location_2735,2025-04-15 07:00,163
Location_2736,2025-04-15 07:00,238
Location_2737,2025-04-15 07:00,239
Location_2738,2025-04-15 07:00,279
Location_2739,2025-04-15 07:00,103
Location_2740,2025-04-15 07:00,156
Location_2741,2025-04-15 07:00,139
Location_2742,2025-04-15 07:00,204
Location_2743,2025-04-15 07:00,157
Location_2744,2025-04-15 07:00,238
Location_2745,2025-04-15 07:00,283
Location_2746,2025-04-15 07:00,97
Location_2747,2025-04-15 07:00,218
Location_2748,2025-04-15 07:00,168
Location_2749,2025-04-15 07:00,250
Location_2750,2025-04-15 07:00,231
Location_2751,2025-04-15 07:00,254
Location_2752,2025-04-15 07:00,228
Location_2753,2025-04-15 07:00,268
Location_2754,2025-04-15 07:00,218
Location_2755,2025-04-15 07:00,121
Location_2756,2025-04-15 07:00,114
Location_2757,2025-04-15 07:00,278
Location_2758,2025-04-15 07:00,56
Location_2759,2025-04-15 07:00,285
Location_2760,2025-04-15 07:00,187
Location_2761,2025-04-15 07:00,170
Location_2762,2025-04-15 07:00,186
Location_2763,2025-04-15 07:00,288
Location_2764,2025-04-15 07:00,271
Location_2765,2025-04-15 07:00,259
Location_2766,2025-04-15 07:00,54
Location_2767,2025-04-15 07:00,186
Location_2768,2025-04-15 07:00,181
Location_2769,2025-04-15 07:00,77
Location_2770,2025-04-15 07:00,158
Location_2771,2025-04-15 07:00,142
Location_2772,2025-04-15 07:00,162
Location_2773,2025-04-15 07:00,272
Location_2774,2025-04-15 07:00,235
Location_2775,2025-04-15 07:00,235
Location_2776,2025-04-15 07:00,297
Location_2777,2025-04-15 07:00,263
Location_2778,2025-04-15 07:00,131
Location_2779,2025-04-15 07:00,181
Location_2780,2025-04-15 07:00,216
Location_2781,2025-04-15 07:00,196
Location_2782,2025-04-15 07:00,266
Location_2783,2025-04-15 07:00,96
Location_2784,2025-04-15 07:00,270
Location_2785,2025-04-15 07:00,250
Location_2786,2025-04-15 07:00,265
Location_2787,2025-04-15 07:00,242
Location_2788,2025-04-15 07:00,209
Location_2789,2025-04-15 07:00,259
Location_2790,2025-04-15 07:00,88
Location_2791,2025-04-15 07:00,265
Location_2792,2025-04-15 07:00,251
Location_2793,2025-04-15 07:00,210
Location_2794,2025-04-15 07:00,64
Location_2795,2025-04-15 07:00,89
Location_2796,2025-04-15 07:00,176
Location_2797,2025-04-15 07:00,142
Location_2798,2025-04-15 07:00,192
Location_2799,2025-04-15 07:00,61
Location_2800,2025-04-15 07:00,245
Location_2801,2025-04-15 07:00,157
Location_2802,2025-04-15 07:00,225
Location_2803,2025-04-15 07:00,242
Location_2804,2025-04-15 07:00,52
Location_2805,2025-04-15 07:00,263
Location_2806,2025-04-15 07:00,53
Location_2807,2025-04-15 07:00,59
Location_2808,2025-04-15 07:00,202
Location_2809,2025-04-15 07:00,93
Location_2810,2025-04-15 07:00,291
Location_2811,2025-04-15 07:00,246
Location_2812,2025-04-15 07:00,286
Location_2813,2025-04-15 07:00,201
Location_2814,2025-04-15 07:00,104
Location_2815,2025-04-15 07:00,203
Location_2816,2025-04-15 07:00,141
Location_2817,2025-04-15 07:00,234
Location_2818,2025-04-15 07:00,267
Location_2819,2025-04-15 07:00,175
Location_2820,2025-04-15 07:00,64
Location_2821,2025-04-15 07:00,75
Location_2822,2025-04-15 07:00,280
Location_2823,2025-04-15 07:00,221
Location_2824,2025-04-15 07:00,253
Location_2825,2025-04-15 07:00,58
Location_2826,2025-04-15 07:00,75
Location_2827,2025-04-15 07:00,231
Location_2828,2025-04-15 07:00,130
Location_2829,2025-04-15 07:00,103
Location_2830,2025-04-15 07:00,144
Location_2831,2025-04-15 07:00,96
Location_2832,2025-04-15 07:00,52
Location_2833,2025-04-15 07:00,122
Location_2834,2025-04-15 07:00,97
Location_2835,2025-04-15 07:00,136
Location_2836,2025-04-15 07:00,216
Location_2837,2025-04-15 07:00,270
Location_2838,2025-04-15 07:00,299
Location_2839,2025-04-15 07:00,78
Location_2840,2025-04-15 07:00,220
Location_2841,2025-04-15 07:00,123
Location_2842,2025-04-15 07:00,83
Location_2843,2025-04-15 07:00,295
Location_2844,2025-04-15 07:00,206
Location_2845,2025-04-15 07:00,135
Location_2846,2025-04-15 07:00,130
Location_2847,2025-04-15 07:00,115
Location_2848,2025-04-15 07:00,201
Location_2849,2025-04-15 07:00,289
Location_2850,2025-04-15 07:00,258
Location_2851,2025-04-15 07:00,57
Location_2852,2025-04-15 07:00,261
Location_2853,2025-04-15 07:00,144
Location_2854,2025-04-15 07:00,231
Location_2855,2025-04-15 07:00,298
Location_2856,2025-04-15 07:00,80
Location_2857,2025-04-15 07:00,248
Location_2858,2025-04-15 07:00,137
Location_2859,2025-04-15 07:00,124
Location_2860,2025-04-15 07:00,105
Location_2861,2025-04-15 07:00,151
Location_2862,2025-04-15 07:00,164
Location_2863,2025-04-15 07:00,104
Location_2864,2025-04-15 07:00,50
Location_2865,2025-04-15 07:00,294
Location_2866,2025-04-15 07:00,72
Location_2867,2025-04-15 07:00,257
Location_2868,2025-04-15 07:00,147
Location_2869,2025-04-15 07:00,108
Location_2870,2025-04-15 07:00,270
Location_2871,2025-04-15 07:00,147
Location_2872,2025-04-15 07:00,158
Location_2873,2025-04-15 07:00,218
Location_2874,2025-04-15 07:00,60
Location_2875,2025-04-15 07:00,97
Location_2876,2025-04-15 07:00,279
Location_2877,2025-04-15 07:00,131
Location_2878,2025-04-15 07:00,282
Location_2879,2025-04-15 07:00,106
Location_2880,2025-04-15 07:00,260
Location_2881,2025-04-15 07:00,168
Location_2882,2025-04-15 07:00,248
Location_2883,2025-04-15 07:00,291
Location_2884,2025-04-15 07:00,90
Location_2885,2025-04-15 07:00,129
Location_2886,2025-04-15 07:00,285
Location_2887,2025-04-15 07:00,278
Location_2888,2025-04-15 07:00,62
Location_2889,2025-04-15 07:00,186
Location_2890,2025-04-15 07:00,299
Location_2891,2025-04-15 07:00,63
Location_2892,2025-04-15 07:00,160
Location_2893,2025-04-15 07:00,269
Location_2894,2025-04-15 07:00,134
Location_2895,2025-04-15 07:00,225
Location_2896,2025-04-15 07:00,153
Location_2897,2025-04-15 07:00,297
Location_2898,2025-04-15 07:00,120
Location_2899,2025-04-15 07:00,256
Location_2900,2025-04-15 07:00,71
Location_2901,2025-04-15 07:00,128
Location_2902,2025-04-15 07:00,94
Location_2903,2025-04-15 07:00,229
Location_2904,2025-04-15 07:00,252
Location_2905,2025-04-15 07:00,157
Location_2906,2025-04-15 07:00,235
Location_2907,2025-04-15 07:00,259
Location_2908,2025-04-15 07:00,299
Location_2909,2025-04-15 07:00,253
Location_2910,2025-04-15 07:00,284
Location_2911,2025-04-15 07:00,265
Location_2912,2025-04-15 07:00,164
Location_2913,2025-04-15 07:00,219
Location_2914,2025-04-15 07:00,191
Location_2915,2025-04-15 07:00,158
Location_2916,2025-04-15 07:00,254
Location_2917,2025-04-15 07:00,88
Location_2918,2025-04-15 07:00,130
Location_2919,2025-04-15 07:00,190
Location_2920,2025-04-15 07:00,73
Location_2921,2025-04-15 07:00,192
Location_2922,2025-04-15 07:00,300
Location_2923,2025-04-15 07:00,136
Location_2924,2025-04-15 07:00,108
Location_2925,2025-04-15 07:00,288
Location_2926,2025-04-15 07:00,252
Location_2927,2025-04-15 07:00,66
Location_2928,2025-04-15 07:00,130
Location_2929,2025-04-15 07:00,232
Location_2930,2025-04-15 07:00,266
Location_2931,2025-04-15 07:00,223
Location_2932,2025-04-15 07:00,116
Location_2933,2025-04-15 07:00,147
Location_2934,2025-04-15 07:00,52
Location_2935,2025-04-15 07:00,97
Location_2936,2025-04-15 07:00,63
Location_2937,2025-04-15 07:00,233
Location_2938,2025-04-15 07:00,185
Location_2939,2025-04-15 07:00,63
Location_2940,2025-04-15 07:00,71
Location_2941,2025-04-15 07:00,275
Location_2942,2025-04-15 07:00,226
Location_2943,2025-04-15 07:00,84
Location_2944,2025-04-15 07:00,276
Location_2945,2025-04-15 07:00,87
Location_2946,2025-04-15 07:00,93
Location_2947,2025-04-15 07:00,271
Location_2948,2025-04-15 07:00,174
Location_2949,2025-04-15 07:00,92
Location_2950,2025-04-15 07:00,262
Location_2951,2025-04-15 07:00,248
Location_2952,2025-04-15 07:00,299
Location_2953,2025-04-15 07:00,261
Location_2954,2025-04-15 07:00,77
Location_2955,2025-04-15 07:00,164
Location_2956,2025-04-15 07:00,82
Location_2957,2025-04-15 07:00,204
Location_2958,2025-04-15 07:00,252
Location_2959,2025-04-15 07:00,140
Location_2960,2025-04-15 07:00,201
Location_2961,2025-04-15 07:00,155
Location_2962,2025-04-15 07:00,286
Location_2963,2025-04-15 07:00,67
Location_2964,2025-04-15 07:00,51
Location_2965,2025-04-15 07:00,204
Location_2966,2025-04-15 07:00,279
Location_2967,2025-04-15 07:00,89
Location_2968,2025-04-15 07:00,110
Location_2969,2025-04-15 07:00,89
Location_2970,2025-04-15 07:00,233
Location_2971,2025-04-15 07:00,174
Location_2972,2025-04-15 07:00,295
Location_2973,2025-04-15 07:00,259
Location_2974,2025-04-15 07:00,288
Location_2975,2025-04-15 07:00,156
Location_2976,2025-04-15 07:00,293
Location_2977,2025-04-15 07:00,233
Location_2978,2025-04-15 07:00,244
Location_2979,2025-04-15 07:00,98
Location_2980,2025-04-15 07:00,163
Location_2981,2025-04-15 07:00,144
Location_2982,2025-04-15 07:00,259
Location_2983,2025-04-15 07:00,118
Location_2984,2025-04-15 07:00,144
Location_2985,2025-04-15 07:00,280
Location_2986,2025-04-15 07:00,102
Location_2987,2025-04-15 07:00,74
Location_2988,2025-04-15 07:00,171
Location_2989,2025-04-15 07:00,171
Location_2990,2025-04-15 07:00,197
Location_2991,2025-04-15 07:00,282
Location_2992,2025-04-15 07:00,250
Location_2993,2025-04-15 07:00,269
Location_2994,2025-04-15 07:00,179
Location_2995,2025-04-15 07:00,282
Location_2996,2025-04-15 07:00,256
Location_2997,2025-04-15 07:00,76
Location_2998,2025-04-15 07:00,227
Location_2999,2025-04-15 07:00,143
Location_3000,2025-04-15 07:00,246
Location_3001,2025-04-15 07:00,116
Location_3002,2025-04-15 07:00,69
Location_3003,2025-04-15 07:00,141
Location_3004,2025-04-15 07:00,193
Location_3005,2025-04-15 07:00,209
Location_3006,2025-04-15 07:00,137
Location_3007,2025-04-15 07:00,250
Location_3008,2025-04-15 07:00,217
Location_3009,2025-04-15 07:00,160
Location_3010,2025-04-15 07:00,199
Location_3011,2025-04-15 07:00,221
Location_3012,2025-04-15 07:00,202
Location_3013,2025-04-15 07:00,115
Location_3014,2025-04-15 07:00,140
Location_3015,2025-04-15 07:00,59
Location_3016,2025-04-15 07:00,239
Location_3017,2025-04-15 07:00,216
Location_3018,2025-04-15 07:00,288
Location_3019,2025-04-15 07:00,230
Location_3020,2025-04-15 07:00,226
Location_3021,2025-04-15 07:00,133
Location_3022,2025-04-15 07:00,128
Location_3023,2025-04-15 07:00,299
Location_3024,2025-04-15 07:00,235
Location_3025,2025-04-15 07:00,245
Location_3026,2025-04-15 07:00,82
Location_3027,2025-04-15 07:00,264
Location_3028,2025-04-15 07:00,223
Location_3029,2025-04-15 07:00,244
Location_3030,2025-04-15 07:00,214
Location_3031,2025-04-15 07:00,131
Location_3032,2025-04-15 07:00,126
Location_3033,2025-04-15 07:00,107
Location_3034,2025-04-15 07:00,105
Location_3035,2025-04-15 07:00,129
Location_3036,2025-04-15 07:00,273
Location_3037,2025-04-15 07:00,65
Location_3038,2025-04-15 07:00,182
Location_3039,2025-04-15 07:00,224
Location_3040,2025-04-15 07:00,118
Location_3041,2025-04-15 07:00,291
Location_3042,2025-04-15 07:00,237
Location_3043,2025-04-15 07:00,85
Location_3044,2025-04-15 07:00,62
Location_3045,2025-04-15 07:00,185
Location_3046,2025-04-15 07:00,174
Location_3047,2025-04-15 07:00,132
Location_3048,2025-04-15 07:00,186
Location_3049,2025-04-15 07:00,246
Location_3050,2025-04-15 07:00,154
Location_3051,2025-04-15 07:00,104
Location_3052,2025-04-15 07:00,122
Location_3053,2025-04-15 07:00,101
Location_3054,2025-04-15 07:00,193
Location_3055,2025-04-15 07:00,103
Location_3056,2025-04-15 07:00,173
Location_3057,2025-04-15 07:00,72
Location_3058,2025-04-15 07:00,66
Location_3059,2025-04-15 07:00,262
Location_3060,2025-04-15 07:00,97
Location_3061,2025-04-15 07:00,156
Location_3062,2025-04-15 07:00,131
Location_3063,2025-04-15 07:00,254
Location_3064,2025-04-15 07:00,166
Location_3065,2025-04-15 07:00,195
Location_3066,2025-04-15 07:00,164
Location_3067,2025-04-15 07:00,124
Location_3068,2025-04-15 07:00,106
Location_3069,2025-04-15 07:00,230
Location_3070,2025-04-15 07:00,137
Location_3071,2025-04-15 07:00,235
Location_3072,2025-04-15 07:00,275
Location_3073,2025-04-15 07:00,123
Location_3074,2025-04-15 07:00,215
Location_3075,2025-04-15 07:00,264
Location_3076,2025-04-15 07:00,284
Location_3077,2025-04-15 07:00,273
Location_3078,2025-04-15 07:00,259
Location_3079,2025-04-15 07:00,122
Location_3080,2025-04-15 07:00,84
Location_3081,2025-04-15 07:00,146
Location_3082,2025-04-15 07:00,280
Location_3083,2025-04-15 07:00,176
Location_3084,2025-04-15 07:00,162
Location_3085,2025-04-15 07:00,103
Location_3086,2025-04-15 07:00,274
Location_3087,2025-04-15 07:00,172
Location_3088,2025-04-15 07:00,139
Location_3089,2025-04-15 07:00,235
Location_3090,2025-04-15 07:00,129
Location_3091,2025-04-15 07:00,234
Location_3092,2025-04-15 07:00,98
Location_3093,2025-04-15 07:00,218
Location_3094,2025-04-15 07:00,270
Location_3095,2025-04-15 07:00,188
Location_3096,2025-04-15 07:00,210
Location_3097,2025-04-15 07:00,224
Location_3098,2025-04-15 07:00,196
Location_3099,2025-04-15 07:00,92
Location_3100,2025-04-15 07:00,108
Location_3101,2025-04-15 07:00,277
Location_3102,2025-04-15 07:00,92
Location_3103,2025-04-15 07:00,123
Location_3104,2025-04-15 07:00,156
Location_3105,2025-04-15 07:00,282
Location_3106,2025-04-15 07:00,108
Location_3107,2025-04-15 07:00,54
Location_3108,2025-04-15 07:00,57
Location_3109,2025-04-15 07:00,298
Location_3110,2025-04-15 07:00,93
Location_3111,2025-04-15 07:00,122
Location_3112,2025-04-15 07:00,282
Location_3113,2025-04-15 07:00,271
Location_3114,2025-04-15 07:00,90
Location_3115,2025-04-15 07:00,155
Location_3116,2025-04-15 07:00,99
Location_3117,2025-04-15 07:00,260
Location_3118,2025-04-15 07:00,112
Location_3119,2025-04-15 07:00,94
Location_3120,2025-04-15 07:00,152
Location_3121,2025-04-15 07:00,63
Location_3122,2025-04-15 07:00,210
Location_3123,2025-04-15 07:00,263
Location_3124,2025-04-15 07:00,224
Location_3125,2025-04-15 07:00,107
Location_3126,2025-04-15 07:00,280
Location_3127,2025-04-15 07:00,65
Location_3128,2025-04-15 07:00,271
Location_3129,2025-04-15 07:00,101
Location_3130,2025-04-15 07:00,285
Location_3131,2025-04-15 07:00,258
Location_3132,2025-04-15 07:00,289
Location_3133,2025-04-15 07:00,202
Location_3134,2025-04-15 07:00,272
Location_3135,2025-04-15 07:00,225
Location_3136,2025-04-15 07:00,114
Location_3137,2025-04-15 07:00,220
Location_3138,2025-04-15 07:00,176
Location_3139,2025-04-15 07:00,169
Location_3140,2025-04-15 07:00,134
Location_3141,2025-04-15 07:00,157
Location_3142,2025-04-15 07:00,206
Location_3143,2025-04-15 07:00,194
Location_3144,2025-04-15 07:00,288
Location_3145,2025-04-15 07:00,55
Location_3146,2025-04-15 07:00,67
Location_3147,2025-04-15 07:00,103
Location_3148,2025-04-15 07:00,164
Location_3149,2025-04-15 07:00,225
Location_3150,2025-04-15 07:00,174
Location_3151,2025-04-15 07:00,96
Location_3152,2025-04-15 07:00,260
Location_3153,2025-04-15 07:00,80
Location_3154,2025-04-15 07:00,238
Location_3155,2025-04-15 07:00,158
Location_3156,2025-04-15 07:00,213
Location_3157,2025-04-15 07:00,173
Location_3158,2025-04-15 07:00,78
Location_3159,2025-04-15 07:00,138
Location_3160,2025-04-15 07:00,263
Location_3161,2025-04-15 07:00,151
Location_3162,2025-04-15 07:00,80
Location_3163,2025-04-15 07:00,288
Location_3164,2025-04-15 07:00,258
Location_3165,2025-04-15 07:00,197
Location_3166,2025-04-15 07:00,272
Location_3167,2025-04-15 07:00,289
Location_3168,2025-04-15 07:00,130
Location_3169,2025-04-15 07:00,268
Location_3170,2025-04-15 07:00,186
Location_3171,2025-04-15 07:00,140
Location_3172,2025-04-15 07:00,250
Location_3173,2025-04-15 07:00,199
Location_3174,2025-04-15 07:00,240
Location_3175,2025-04-15 07:00,295
Location_3176,2025-04-15 07:00,264
Location_3177,2025-04-15 07:00,134
Location_3178,2025-04-15 07:00,115
Location_3179,2025-04-15 07:00,79
Location_3180,2025-04-15 07:00,243
Location_3181,2025-04-15 07:00,199
Location_3182,2025-04-15 07:00,134
Location_3183,2025-04-15 07:00,184
Location_3184,2025-04-15 07:00,161
Location_3185,2025-04-15 07:00,209
Location_3186,2025-04-15 07:00,133
Location_3187,2025-04-15 07:00,158
Location_3188,2025-04-15 07:00,283
Location_3189,2025-04-15 07:00,83
Location_3190,2025-04-15 07:00,231
Location_3191,2025-04-15 07:00,226
Location_3192,2025-04-15 07:00,171
Location_3193,2025-04-15 07:00,52
Location_3194,2025-04-15 07:00,243
Location_3195,2025-04-15 07:00,294
Location_3196,2025-04-15 07:00,88
Location_3197,2025-04-15 07:00,120
Location_3198,2025-04-15 07:00,226
Location_3199,2025-04-15 07:00,258
Location_3200,2025-04-15 07:00,65
